CBAJA ,29-Jan-04,27.50,A,1000,,CBALA ,29-Jan-04,27.50,A,1000
CBAJB ,29-Jan-04,28.00,A,1000,,CBALB ,29-Jan-04,28.00,A,1000
CBAJC ,29-Jan-04,28.50,A,1000,,CBALC ,29-Jan-04,28.50,A,1000
CBAJS ,29-Jan-04,29.00,A,1000,,CBALS ,29-Jan-04,29.00,A,1000
CBA1M ,29-Jan-04,29.50,A,1000,,CBA2M ,29-Jan-04,29.50,A,1000
CBATM ,29-Jan-04,30.00,A,1000,,CBAVM ,29-Jan-04,30.00,A,1000
CBA3G ,29-Jan-04,30.50,A,1000,,CBA4G ,29-Jan-04,30.50,A,1000
CBAJO ,29-Jan-04,31.00,A,1000,,CBALO ,29-Jan-04,31.00,A,1000
CBA7T ,29-Jan-04,31.50,A,1000,,CBA8T ,29-Jan-04,31.50,A,1000
CBABL ,29-Jan-04,32.00,A,1000,,CBACL ,29-Jan-04,32.00,A,1000
CBA5C ,29-Jan-04,33.00,A,1000,,CBA6C ,29-Jan-04,33.00,A,1000
CBA5E ,29-Jan-04,34.00,A,1000,,CBA6E ,29-Jan-04,34.00,A,1000
CBAIJ ,29-Jan-04,35.00,A,1000,,CBARJ ,29-Jan-04,35.00,A,1000
CBAIK ,29-Jan-04,36.00,A,1000,,CBARK ,29-Jan-04,36.00,A,1000
CBATS ,25-Mar-04,16.00,A,1000,,CBAVS ,25-Mar-04,16.00,A,1000
CBAJP ,25-Mar-04,17.00,A,1000,,CBALP ,25-Mar-04,17.00,A,1000
CBAJJ ,25-Mar-04,20.00,A,1000,,CBALJ ,25-Mar-04,20.00,A,1000
CBAJK ,25-Mar-04,24.00,A,1000,,CBALK ,25-Mar-04,24.00,A,1000
CBA5D ,25-Mar-04,26.00,A,1000,,CBA6D ,25-Mar-04,26.00,A,1000
CBA1P ,25-Mar-04,26.50,A,1000,,CBA2P ,25-Mar-04,26.50,A,1000
CBA3H ,25-Mar-04,28.00,A,1000,,CBA4H ,25-Mar-04,28.00,A,1000
CBA3A ,25-Mar-04,28.50,A,1000,,CBA4A ,25-Mar-04,28.50,A,1000
CBA3I ,25-Mar-04,29.00,A,1000,,CBA4I ,25-Mar-04,29.00,A,1000
CBA7G ,25-Mar-04,29.50,A,1000,,CBA8G ,25-Mar-04,29.50,A,1000
CBA3L ,25-Mar-04,30.00,A,1000,,CBA4L ,25-Mar-04,30.00,A,1000
CBAK4 ,29-Apr-04,0.01,E,1000,,,,,,
CBAKB ,29-Apr-04,25.50,A,1000,,CBAMB ,29-Apr-04,25.50,A,1000
CBATF ,29-Apr-04,26.00,A,1000,,CBAVF ,29-Apr-04,26.00,A,1000
CBAEK ,29-Apr-04,26.50,A,1000,,CBAFK ,29-Apr-04,26.50,A,1000
CBAEN ,29-Apr-04,27.00,A,1000,,CBAFN ,29-Apr-04,27.00,A,1000
CBAEO ,29-Apr-04,27.50,A,1000,,CBAFO ,29-Apr-04,27.50,A,1000
CBAES ,29-Apr-04,28.00,A,1000,,CBAFS ,29-Apr-04,28.00,A,1000
CBA5N ,29-Apr-04,28.50,A,1000,,CBA6N ,29-Apr-04,28.50,A,1000
CBA1N ,29-Apr-04,29.00,A,1000,,CBA2N ,29-Apr-04,29.00,A,1000
CBA1O ,29-Apr-04,29.50,A,1000,,CBA2O ,29-Apr-04,29.50,A,1000
CBAKJ ,29-Apr-04,30.00,A,1000,,CBAMJ ,29-Apr-04,30.00,A,1000
CBA3M ,29-Apr-04,30.50,A,1000,,CBA4M ,29-Apr-04,30.50,A,1000
CBAKN ,29-Apr-04,31.00,A,1000,,CBAMN ,29-Apr-04,31.00,A,1000
CBABM ,29-Apr-04,31.50,A,1000,,CBACM ,29-Apr-04,31.50,A,1000
CBAKQ ,29-Apr-04,32.00,A,1000,,CBAMQ ,29-Apr-04,32.00,A,1000
CBA5T ,24-Jun-04,17.00,A,1000,,CBA6T ,24-Jun-04,17.00,A,1000
CBA1F ,24-Jun-04,20.00,A,1000,,CBA2F ,24-Jun-04,20.00,A,1000
CBA1L ,24-Jun-04,22.00,A,1000,,CBA2L ,24-Jun-04,22.00,A,1000
CBA1R ,24-Jun-04,24.00,A,1000,,CBA2R ,24-Jun-04,24.00,A,1000
CBATR ,24-Jun-04,27.00,A,1000,,CBAVR ,24-Jun-04,27.00,A,1000
CBA1J ,24-Jun-04,28.00,A,1000,,CBA2J ,24-Jun-04,28.00,A,1000
CBA3B ,24-Jun-04,28.50,A,1000,,CBA4B ,24-Jun-04,28.50,A,1000
CBABN ,24-Jun-04,29.00,A,1000,,CBACN ,24-Jun-04,29.00,A,1000
CBAKH ,24-Jun-04,29.50,A,1000,,CBAMH ,24-Jun-04,29.50,A,1000
CBAKI ,24-Jun-04,30.00,A,1000,,CBAMI ,24-Jun-04,30.00,A,1000
CBA7I ,24-Jun-04,31.00,A,1000,,CBA8I ,24-Jun-04,31.00,A,1000
CBATO ,24-Jun-04,32.00,A,1000,,CBAVO ,24-Jun-04,32.00,A,1000
CBA1A ,24-Jun-04,33.00,A,1000,,CBA2A ,24-Jun-04,33.00,A,1000
CBATK ,24-Jun-04,34.00,A,1000,,CBAVK ,24-Jun-04,34.00,A,1000
CBA1K ,24-Jun-04,35.00,A,1000,,CBA2K ,24-Jun-04,35.00,A,1000
CBAKF ,24-Jun-04,37.00,A,1000,,CBAMF ,24-Jun-04,37.00,A,1000
CBAKG ,24-Jun-04,38.00,A,1000,,CBAMG ,24-Jun-04,38.00,A,1000
CBAEH ,24-Jun-04,40.00,A,1000,,CBAFH ,24-Jun-04,40.00,A,1000
CBAQ4 ,29-Jul-04,0.01,E,1000,,,,,,
CBAEI ,29-Jul-04,24.00,A,1000,,CBAFI ,29-Jul-04,24.00,A,1000
CBAEJ ,29-Jul-04,25.00,A,1000,,CBAFJ ,29-Jul-04,25.00,A,1000
CBAEM ,29-Jul-04,26.00,A,1000,,CBAFM ,29-Jul-04,26.00,A,1000
CBA1Q ,29-Jul-04,27.00,A,1000,,CBA2Q ,29-Jul-04,27.00,A,1000
CBAQC ,29-Jul-04,27.50,A,1000,,CBASC ,29-Jul-04,27.50,A,1000
CBAQB ,29-Jul-04,28.00,A,1000,,CBASB ,29-Jul-04,28.00,A,1000
CBA7H ,29-Jul-04,28.50,A,1000,,CBA8H ,29-Jul-04,28.50,A,1000
CBA7C ,29-Jul-04,29.00,A,1000,,CBA8C ,29-Jul-04,29.00,A,1000
CBA7D ,29-Jul-04,29.50,A,1000,,CBA8D ,29-Jul-04,29.50,A,1000
CBA7E ,29-Jul-04,30.00,A,1000,,CBA8E ,29-Jul-04,30.00,A,1000
CBA7F ,29-Jul-04,30.50,A,1000,,CBA8F ,29-Jul-04,30.50,A,1000
CBAEL ,29-Jul-04,31.00,A,1000,,CBAFL ,29-Jul-04,31.00,A,1000
CBAQA ,29-Jul-04,32.00,A,1000,,CBASA ,29-Jul-04,32.00,A,1000
CBA5L ,28-Oct-04,29.00,A,1000,,CBA6L ,28-Oct-04,29.00,A,1000
CBABJ ,28-Oct-04,30.00,A,1000,,CBACJ ,28-Oct-04,30.00,A,1000
CBAIS ,28-Oct-04,31.00,A,1000,,CBARS ,28-Oct-04,31.00,A,1000
CBATC ,28-Oct-04,32.00,A,1000,,CBAVC ,28-Oct-04,32.00,A,1000
CBAJN ,23-Feb-06,20.00,A,1000,,CBALN ,23-Feb-06,20.00,A,1000
CBAJG ,23-Feb-06,27.00,A,1000,,CBALG ,23-Feb-06,27.00,A,1000
CBAJH ,23-Feb-06,28.00,A,1000,,CBALH ,23-Feb-06,28.00,A,1000
CBAJM ,23-Feb-06,29.50,A,1000,,CBALM ,23-Feb-06,29.50,A,1000
CBAER ,23-Feb-06,31.00,A,1000,,CBAFR ,23-Feb-06,31.00,A,1000
CBA1S ,23-Feb-06,32.00,A,1000,,CBA2S ,23-Feb-06,32.00,A,1000
CBATA ,29-Jun-06,25.00,A,1000,,CBAVA ,29-Jun-06,25.00,A,1000
CBA7P ,29-Jun-06,25.50,A,1000,,CBA8P ,29-Jun-06,25.50,A,1000
CBAKC ,29-Jun-06,26.00,A,1000,,CBAMC ,29-Jun-06,26.00,A,1000
CBA7Q ,29-Jun-06,26.50,A,1000,,CBA8Q ,29-Jun-06,26.50,A,1000
CBATH ,29-Jun-06,27.00,A,1000,,CBAVH ,29-Jun-06,27.00,A,1000
CBA7R ,29-Jun-06,27.50,A,1000,,CBA8R ,29-Jun-06,27.50,A,1000
CBABF ,29-Jun-06,28.00,A,1000,,CBACF ,29-Jun-06,28.00,A,1000
CBATE ,29-Jun-06,28.50,A,1000,,CBAVE ,29-Jun-06,28.50,A,1000
CBABG ,29-Jun-06,29.00,A,1000,,CBACG ,29-Jun-06,29.00,A,1000
CBABH ,29-Jun-06,29.50,A,1000,,CBACH ,29-Jun-06,29.50,A,1000
CBABI ,29-Jun-06,30.00,A,1000,,CBACI ,29-Jun-06,30.00,A,1000
CBATG ,29-Jun-06,30.50,A,1000,,CBAVG ,29-Jun-06,30.50,A,1000
CBAEG ,29-Jun-06,31.00,A,1000,,CBAFG ,29-Jun-06,31.00,A,1000
CBAIR ,29-Jun-06,31.50,A,1000,,CBARR ,29-Jun-06,31.50,A,1000
CBA1I ,29-Jun-06,33.00,A,1000,,CBA2I ,29-Jun-06,33.00,A,1000
CBAKO ,29-Jun-06,39.50,A,1000,,CBAMO ,29-Jun-06,39.50,A,1000
CBAKP ,29-Jun-06,40.50,A,1000,,CBAMP ,29-Jun-06,40.50,A,1000
CBA5O ,21-Dec-06,18.00,A,1000,,CBA6O ,21-Dec-06,18.00,A,1000
CBA5P ,21-Dec-06,19.00,A,1000,,CBA6P ,21-Dec-06,19.00,A,1000
CBAWU ,21-Dec-06,20.00,A,1000,,CBAYU ,21-Dec-06,20.00,A,1000
CBA5I ,21-Dec-06,32.00,A,1000,,CBA6I ,21-Dec-06,32.00,A,1000
CBAWK ,21-Dec-06,34.00,A,1000,,CBAYK ,21-Dec-06,34.00,A,1000
CBAWI ,21-Dec-06,35.00,A,1000,,CBAYI ,21-Dec-06,35.00,A,1000
CBAJQ ,22-Feb-07,20.00,A,1000,,CBALQ ,22-Feb-07,20.00,A,1000
CBATJ ,22-Feb-07,29.50,A,1000,,CBAVJ ,22-Feb-07,29.50,A,1000
CBATB ,29-Mar-07,25.00,A,1000,,CBAVB ,29-Mar-07,25.00,A,1000
CBAJE ,29-Mar-07,27.00,A,1000,,CBALE ,29-Mar-07,27.00,A,1000
CBAJF ,29-Mar-07,28.00,A,1000,,CBALF ,29-Mar-07,28.00,A,1000
CBA1G ,29-Mar-07,37.00,A,1000,,CBA2G ,29-Mar-07,37.00,A,1000
CBA1H ,29-Mar-07,38.00,A,1000,,CBA2H ,29-Mar-07,38.00,A,1000
CBA5J ,28-Jun-07,23.00,A,1000,,CBA6J ,28-Jun-07,23.00,A,1000
CBA5K ,28-Jun-07,23.50,A,1000,,CBA6K ,28-Jun-07,23.50,A,1000
CBA1T ,28-Jun-07,27.50,A,1000,,CBA2T ,28-Jun-07,27.50,A,1000
CBA3P ,28-Jun-07,30.00,A,1000,,CBA4P ,28-Jun-07,30.00,A,1000
CBAKK ,28-Jun-07,31.00,A,1000,,CBAMK ,28-Jun-07,31.00,A,1000
CBATD ,28-Jun-07,31.50,A,1000,,CBAVD ,28-Jun-07,31.50,A,1000
CBAKD ,28-Jun-07,33.00,A,1000,,CBAMD ,28-Jun-07,33.00,A,1000
CBAKE ,28-Jun-07,33.50,A,1000,,CBAME ,28-Jun-07,33.50,A,1000
CBA3O ,28-Jun-07,35.50,A,1000,,CBA4O ,28-Jun-07,35.50,A,1000
CBAEP ,28-Jun-07,39.00,A,1000,,CBAFP ,28-Jun-07,39.00,A,1000
CBAKL ,28-Jun-07,40.00,A,1000,,CBAML ,28-Jun-07,40.00,A,1000
CBAKM ,28-Jun-07,40.50,A,1000,,CBAMM ,28-Jun-07,40.50,A,1000
CBAKR ,28-Jun-07,43.00,A,1000,,CBAMR ,28-Jun-07,43.00,A,1000
CBAQG ,27-Sep-07,40.00,A,1000,,CBASG ,27-Sep-07,40.00,A,1000
CBAQH ,27-Sep-07,41.50,A,1000,,CBASH ,27-Sep-07,41.50,A,1000
CBAQI ,27-Sep-07,43.00,A,1000,,CBASI ,27-Sep-07,43.00,A,1000
CBAQJ ,27-Sep-07,45.00,A,1000,,CBASJ ,27-Sep-07,45.00,A,1000
CBAWF ,25-Oct-07,25.00,A,1000,,CBAYF ,25-Oct-07,25.00,A,1000
CBAWJ ,29-Nov-07,25.00,A,1000,,CBAYJ ,29-Nov-07,25.00,A,1000
CBA5F ,29-Nov-07,29.50,A,1000,,CBA6F ,29-Nov-07,29.50,A,1000
CBAWA ,20-Dec-07,36.00,A,1000,,CBAYA ,20-Dec-07,36.00,A,1000
CBATL ,28-Feb-08,29.50,A,1000,,CBAVL ,28-Feb-08,29.50,A,1000
CBA7J ,26-Jun-08,30.00,A,1000,,CBA8J ,26-Jun-08,30.00,A,1000
CBA7A ,26-Jun-08,31.00,A,1000,,CBA8A ,26-Jun-08,31.00,A,1000
CBA7B ,26-Jun-08,32.00,A,1000,,CBA8B ,26-Jun-08,32.00,A,1000
CBAKS ,26-Jun-08,34.00,A,1000,,CBAMS ,26-Jun-08,34.00,A,1000
CBAKT ,26-Jun-08,35.00,A,1000,,CBAMT ,26-Jun-08,35.00,A,1000
CBAKA ,26-Jun-08,35.50,A,1000,,CBAMA ,26-Jun-08,35.50,A,1000
CBAII ,26-Jun-08,39.50,A,1000,,CBARI ,26-Jun-08,39.50,A,1000
CBAIP ,24-Jul-08,36.00,A,1000,,CBARP ,24-Jul-08,36.00,A,1000
CBAIQ ,24-Jul-08,36.50,A,1000,,CBARQ ,24-Jul-08,36.50,A,1000
CBAQD ,25-Sep-08,36.50,A,1000,,CBASD ,25-Sep-08,36.50,A,1000

CCL   Call Options,,,,,,CCL   Put Options,,,,
CCLWF ,30-Oct-03,5.00,A,1000,,CCLYF ,30-Oct-03,5.00,A,1000
CCLWA ,30-Oct-03,5.25,A,1000,,CCLYA ,30-Oct-03,5.25,A,1000
CCLWB ,30-Oct-03,5.50,A,1000,,CCLYB ,30-Oct-03,5.50,A,1000
CCLWC ,30-Oct-03,5.75,A,1000,,CCLYC ,30-Oct-03,5.75,A,1000
CCLWD ,30-Oct-03,6.00,A,1000,,CCLYD ,30-Oct-03,6.00,A,1000
CCLWE ,30-Oct-03,6.25,A,1000,,CCLYE ,30-Oct-03,6.25,A,1000
CCLWG ,30-Oct-03,6.50,A,1000,,CCLYG ,30-Oct-03,6.50,A,1000
CCLJF ,29-Jan-04,5.00,A,1000,,CCLLF ,29-Jan-04,5.00,A,1000
CCLJA ,29-Jan-04,5.25,A,1000,,CCLLA ,29-Jan-04,5.25,A,1000
CCLJB ,29-Jan-04,5.50,A,1000,,CCLLB ,29-Jan-04,5.50,A,1000
CCLJC ,29-Jan-04,5.75,A,1000,,CCLLC ,29-Jan-04,5.75,A,1000
CCLJD ,29-Jan-04,6.00,A,1000,,CCLLD ,29-Jan-04,6.00,A,1000
CCLJE ,29-Jan-04,6.25,A,1000,,CCLLE ,29-Jan-04,6.25,A,1000
CCLJG ,29-Jan-04,6.50,A,1000,,CCLLG ,29-Jan-04,6.50,A,1000
CCLKE ,29-Apr-04,5.25,A,1000,,CCLME ,29-Apr-04,5.25,A,1000
CCLKA ,29-Apr-04,5.50,A,1000,,CCLMA ,29-Apr-04,5.50,A,1000
CCLKB ,29-Apr-04,5.75,A,1000,,CCLMB ,29-Apr-04,5.75,A,1000
CCLKC ,29-Apr-04,6.00,A,1000,,CCLMC ,29-Apr-04,6.00,A,1000
CCLKD ,29-Apr-04,6.25,A,1000,,CCLMD ,29-Apr-04,6.25,A,1000
CCLKF ,29-Apr-04,6.50,A,1000,,CCLMF ,29-Apr-04,6.50,A,1000
CCLKM ,24-Jun-04,3.69,A,1084,,CCLMM ,24-Jun-04,3.69,A,1084
CCLQA ,26-Jul-07,4.50,A,1000,,CCLSA ,26-Jul-07,4.50,A,1000
CCLQB ,26-Jul-07,4.75,A,1000,,CCLSB ,26-Jul-07,4.75,A,1000
CCLQC ,26-Jul-07,5.00,A,1000,,CCLSC ,26-Jul-07,5.00,A,1000
CCLQI ,24-Jul-08,6.75,A,1000,,CCLSI ,24-Jul-08,6.75,A,1000
CCLQJ ,24-Jul-08,7.00,A,1000,,CCLSJ ,24-Jul-08,7.00,A,1000

CFG   Call Options,,,,,,CFG   Put Options,,,,
CFGQA ,25-Sep-03,0.62,A,1500,,CFGSA ,25-Sep-03,0.62,A,1500
CFGHB ,30-Oct-03,0.47,E,1500,,CFGUB ,30-Oct-03,0.47,E,1500
CFGWA ,30-Oct-03,0.58,A,1500,,CFGYA ,30-Oct-03,0.58,A,1500
CFGHD ,29-Jul-04,0.44,E,1500,,CFGUD ,29-Jul-04,0.44,E,1500
CFGHE ,29-Jul-04,0.50,E,1500,,CFGUE ,29-Jul-04,0.50,E,1500
CFGQD ,29-Jul-04,0.60,A,1500,,CFGSD ,29-Jul-04,0.60,A,1500
CFGHF ,29-Jul-04,0.70,E,1500,,CFGUF ,29-Jul-04,0.70,E,1500
CFGHC ,28-Oct-04,0.49,E,1500,,CFGUC ,28-Oct-04,0.49,E,1500
CFGWB ,24-Nov-05,0.53,A,1500,,CFGYB ,24-Nov-05,0.53,A,1500

CML   Call Options,,,,,,CML   Put Options,,,,
CMLQ3 ,25-Sep-03,0.01,E,1000,,,,,,
CMLTI ,25-Sep-03,6.50,A,1000,,CMLVI ,25-Sep-03,6.50,A,1000
CMLTJ ,25-Sep-03,6.75,A,1000,,CMLVJ ,25-Sep-03,6.75,A,1000
CMLED ,25-Sep-03,7.00,A,1000,,CMLFD ,25-Sep-03,7.00,A,1000
CMLEE ,25-Sep-03,7.25,A,1000,,CMLFE ,25-Sep-03,7.25,A,1000
CMLEF ,25-Sep-03,7.50,A,1000,,CMLFF ,25-Sep-03,7.50,A,1000
CMLTD ,25-Sep-03,7.75,A,1000,,CMLVD ,25-Sep-03,7.75,A,1000
CMLTK ,25-Sep-03,8.00,A,1000,,CMLVK ,25-Sep-03,8.00,A,1000
CMLW1 ,30-Oct-03,0.01,E,1000,,,,,,
CMLWP ,30-Oct-03,6.75,A,1000,,CMLYP ,30-Oct-03,6.75,A,1000
CMLWS ,30-Oct-03,7.00,A,1000,,CMLYS ,30-Oct-03,7.00,A,1000
CMLWT ,30-Oct-03,7.25,A,1000,,CMLYT ,30-Oct-03,7.25,A,1000
CMLTL ,30-Oct-03,7.50,A,1000,,CMLVL ,30-Oct-03,7.50,A,1000
CMLTQ ,30-Oct-03,7.75,A,1000,,CMLVQ ,30-Oct-03,7.75,A,1000
CMLTR ,30-Oct-03,8.00,A,1000,,CMLVR ,30-Oct-03,8.00,A,1000
CMLTS ,30-Oct-03,8.25,A,1000,,CMLVS ,30-Oct-03,8.25,A,1000
CMLW2 ,27-Nov-03,0.01,E,1000,,,,,,
CMLWH ,27-Nov-03,5.00,A,1000,,CMLYH ,27-Nov-03,5.00,A,1000
CMLWA ,27-Nov-03,5.25,A,1000,,CMLYA ,27-Nov-03,5.25,A,1000
CMLWB ,27-Nov-03,5.50,A,1000,,CMLYB ,27-Nov-03,5.50,A,1000
CMLWC ,27-Nov-03,5.75,A,1000,,CMLYC ,27-Nov-03,5.75,A,1000
CMLWD ,27-Nov-03,6.00,A,1000,,CMLYD ,27-Nov-03,6.00,A,1000
CMLWE ,27-Nov-03,6.25,A,1000,,CMLYE ,27-Nov-03,6.25,A,1000
CMLWI ,27-Nov-03,6.50,A,1000,,CMLYI ,27-Nov-03,6.50,A,1000
CMLTM ,27-Nov-03,6.75,A,1000,,CMLVM ,27-Nov-03,6.75,A,1000
CMLTN ,27-Nov-03,7.00,A,1000,,CMLVN ,27-Nov-03,7.00,A,1000
CMLWK ,27-Nov-03,7.25,A,1000,,CMLYK ,27-Nov-03,7.25,A,1000
CMLWL ,27-Nov-03,7.50,A,1000,,CMLYL ,27-Nov-03,7.50,A,1000
CMLWM ,27-Nov-03,7.75,A,1000,,CMLYM ,27-Nov-03,7.75,A,1000
CMLWN ,27-Nov-03,8.00,A,1000,,CMLYN ,27-Nov-03,8.00,A,1000
CMLWO ,27-Nov-03,8.25,A,1000,,CMLYO ,27-Nov-03,8.25,A,1000
CMLEG ,18-Dec-03,6.00,A,1000,,CMLFG ,18-Dec-03,6.00,A,1000
CMLEH ,18-Dec-03,6.25,A,1000,,CMLFH ,18-Dec-03,6.25,A,1000
CMLTO ,18-Dec-03,6.75,A,1000,,CMLVO ,18-Dec-03,6.75,A,1000
CMLTP ,18-Dec-03,7.00,A,1000,,CMLVP ,18-Dec-03,7.00,A,1000
CMLTT ,18-Dec-03,7.25,A,1000,,CMLVT ,18-Dec-03,7.25,A,1000
CMLTE ,18-Dec-03,7.50,A,1000,,CMLVE ,18-Dec-03,7.50,A,1000
CMLTF ,18-Dec-03,7.75,A,1000,,CMLVF ,18-Dec-03,7.75,A,1000
CMLTG ,18-Dec-03,8.00,A,1000,,CMLVG ,18-Dec-03,8.00,A,1000
CMLJ2 ,26-Feb-04,0.01,E,1000,,,,,,
CMLJA ,26-Feb-04,6.25,A,1000,,CMLLA ,26-Feb-04,6.25,A,1000
CMLJB ,26-Feb-04,6.50,A,1000,,CMLLB ,26-Feb-04,6.50,A,1000
CMLJC ,26-Feb-04,6.75,A,1000,,CMLLC ,26-Feb-04,6.75,A,1000
CMLJD ,26-Feb-04,7.00,A,1000,,CMLLD ,26-Feb-04,7.00,A,1000
CMLJE ,26-Feb-04,7.25,A,1000,,CMLLE ,26-Feb-04,7.25,A,1000
CMLJF ,26-Feb-04,7.50,A,1000,,CMLLF ,26-Feb-04,7.50,A,1000
CMLJG ,26-Feb-04,7.75,A,1000,,CMLLG ,26-Feb-04,7.75,A,1000
CMLJH ,26-Feb-04,8.00,A,1000,,CMLLH ,26-Feb-04,8.00,A,1000
CMLK2 ,27-May-04,0.01,E,1000,,,,,,
CMLKG ,27-May-04,4.00,A,1000,,CMLMG ,27-May-04,4.00,A,1000
CMLKQ ,27-May-04,5.50,A,1000,,CMLMQ ,27-May-04,5.50,A,1000
CMLKI ,27-May-04,5.92,A,1014,,CMLMI ,27-May-04,5.92,A,1014
CMLKD ,27-May-04,6.50,A,1000,,CMLMD ,27-May-04,6.50,A,1000
CMLKE ,27-May-04,6.75,A,1000,,CMLME ,27-May-04,6.75,A,1000
CMLKJ ,27-May-04,6.91,A,1014,,CMLMJ ,27-May-04,6.91,A,1014
CMLKA ,27-May-04,7.00,A,1000,,CMLMA ,27-May-04,7.00,A,1000
CMLKB ,27-May-04,7.25,A,1000,,CMLMB ,27-May-04,7.25,A,1000
CMLKC ,27-May-04,7.50,A,1000,,CMLMC ,27-May-04,7.50,A,1000
CMLTA ,27-May-04,7.75,A,1000,,CMLVA ,27-May-04,7.75,A,1000
CMLTB ,27-May-04,8.00,A,1000,,CMLVB ,27-May-04,8.00,A,1000
CMLTC ,27-May-04,8.25,A,1000,,CMLVC ,27-May-04,8.25,A,1000
CMLTH ,27-May-04,9.00,A,1000,,CMLVH ,27-May-04,9.00,A,1000
CMLHB ,23-Jun-05,6.50,E,1000,,CMLUB ,23-Jun-05,6.50,E,1000
CMLWQ ,24-Nov-05,6.00,A,1000,,CMLYQ ,24-Nov-05,6.00,A,1000
CMLWJ ,24-Nov-05,6.50,A,1000,,CMLYJ ,24-Nov-05,6.50,A,1000
CMLWR ,24-Nov-05,7.75,A,1000,,CMLYR ,24-Nov-05,7.75,A,1000
CMLWF ,24-Nov-05,8.50,A,1000,,CMLYF ,24-Nov-05,8.50,A,1000
CMLWG ,24-Nov-05,9.50,A,1000,,CMLYG ,24-Nov-05,9.50,A,1000
CMLWW ,30-Nov-05,10.81,A,1014,,CMLYW ,30-Nov-05,10.81,A,1014
CMLKL ,24-May-07,5.50,A,1000,,CMLML ,24-May-07,5.50,A,1000
CMLKM ,24-May-07,6.00,A,1000,,CMLMM ,24-May-07,6.00,A,1000
CMLKN ,24-May-07,6.50,A,1000,,CMLMN ,24-May-07,6.50,A,1000

COH   Call Options,,,,,,COH   Put Options,,,,
COHWA ,27-Nov-03,28.00,A,1000,,COHYA ,27-Nov-03,28.00,A,1000
COHWB ,27-Nov-03,29.00,A,1000,,COHYB ,27-Nov-03,29.00,A,1000
COHWC ,27-Nov-03,30.00,A,1000,,COHYC ,27-Nov-03,30.00,A,1000
COHWI ,27-Nov-03,31.00,A,1000,,COHYI ,27-Nov-03,31.00,A,1000
COHWJ ,27-Nov-03,32.00,A,1000,,COHYJ ,27-Nov-03,32.00,A,1000
COHWD ,27-Nov-03,33.00,A,1000,,COHYD ,27-Nov-03,33.00,A,1000
COHWE ,27-Nov-03,34.00,A,1000,,COHYE ,27-Nov-03,34.00,A,1000
COHWF ,27-Nov-03,35.00,A,1000,,COHYF ,27-Nov-03,35.00,A,1000
COHWG ,27-Nov-03,36.00,A,1000,,COHYG ,27-Nov-03,36.00,A,1000
COHWH ,27-Nov-03,37.00,A,1000,,COHYH ,27-Nov-03,37.00,A,1000

CPU   Call Options,,,,,,CPU   Put Options,,,,
CPUW1 ,30-Oct-03,0.01,E,1000,,,,,,
CPUWF ,30-Oct-03,0.50,A,1000,,CPUYF ,30-Oct-03,0.50,A,1000
CPUWG ,30-Oct-03,1.00,A,1000,,CPUYG ,30-Oct-03,1.00,A,1000
CPUWA ,30-Oct-03,1.50,A,1000,,CPUYA ,30-Oct-03,1.50,A,1000
CPUWH ,30-Oct-03,1.60,A,1000,,CPUYH ,30-Oct-03,1.60,A,1000
CPUWB ,30-Oct-03,1.75,A,1000,,CPUYB ,30-Oct-03,1.75,A,1000
CPUWI ,30-Oct-03,1.80,A,1000,,CPUYI ,30-Oct-03,1.80,A,1000
CPUWJ ,30-Oct-03,1.90,A,1000,,CPUYJ ,30-Oct-03,1.90,A,1000
CPUWC ,30-Oct-03,2.00,A,1000,,CPUYC ,30-Oct-03,2.00,A,1000
CPUWK ,30-Oct-03,2.10,A,1000,,CPUYK ,30-Oct-03,2.10,A,1000
CPUWD ,30-Oct-03,2.25,A,1000,,CPUYD ,30-Oct-03,2.25,A,1000
CPUWE ,30-Oct-03,2.50,A,1000,,CPUYE ,30-Oct-03,2.50,A,1000
CPUWL ,30-Oct-03,2.75,A,1000,,CPUYL ,30-Oct-03,2.75,A,1000
CPUWM ,30-Oct-03,3.00,A,1000,,CPUYM ,30-Oct-03,3.00,A,1000
CPUWN ,30-Oct-03,3.25,A,1000,,CPUYN ,30-Oct-03,3.25,A,1000
CPUJ1 ,29-Jan-04,0.01,E,1000,,,,,,
CPUJA ,29-Jan-04,1.40,A,1000,,CPULA ,29-Jan-04,1.40,A,1000
CPUJB ,29-Jan-04,1.50,A,1000,,CPULB ,29-Jan-04,1.50,A,1000
CPUJC ,29-Jan-04,1.60,A,1000,,CPULC ,29-Jan-04,1.60,A,1000
CPUJD ,29-Jan-04,1.70,A,1000,,CPULD ,29-Jan-04,1.70,A,1000
CPUJE ,29-Jan-04,1.80,A,1000,,CPULE ,29-Jan-04,1.80,A,1000
CPUJF ,29-Jan-04,1.90,A,1000,,CPULF ,29-Jan-04,1.90,A,1000
CPUJG ,29-Jan-04,2.00,A,1000,,CPULG ,29-Jan-04,2.00,A,1000
CPUJH ,29-Jan-04,2.10,A,1000,,CPULH ,29-Jan-04,2.10,A,1000
CPUJI ,29-Jan-04,2.20,A,1000,,CPULI ,29-Jan-04,2.20,A,1000
CPUJN ,29-Jan-04,2.25,A,1000,,CPULN ,29-Jan-04,2.25,A,1000
CPUJJ ,29-Jan-04,2.50,A,1000,,CPULJ ,29-Jan-04,2.50,A,1000
